rank,regionId,name,pixels
812,120453,Tegucigalpa #4,14972348
813,99572,Coimbra #3,14916937
814,101626,Málaga #1,14912636
815,155803,Viña del Mar #4,14899839
816,83235,Vilnius #4,14887237
817,134301,Leticia #38,14859178
818,160249,Auckland #12,14855034
819,87214,Miquelon #71,14850304
820,84222,Leeds #2,14847838
821,102286,Xining #8,14802728
822,86808,Wrocław #1,14802656
823,86296,Poznań #11,14797897
824,126100,Medellín #6,14796608
825,96509,Gasteiz / Vitoria #1,14773981
826,88365,Cherkasy #2,14769384
827,96065,Grozny #8,14762157
828,81659,Glasgow #36,14751438
829,97538,Terrassa #3,14746991
830,80692,Tver #39,14734835
831,126616,Tunja #1,14734372
832,101627,Málaga #2,14718900
833,87830,Liberec #1,14679643
834,86784,London #1,14674999
835,120963,San Miguel #1,14674504
836,96188,Vladivostok #3,14671367
837,137120,Malang #1,14662185
838,91958,Mariupol #2,14625500
839,137636,Denpasar #7,14615013
840,115096,Bắc Giang #2,14600216
841,123547,Cabimas #3,14593494
842,87324,Łódź #9,14559687
843,102324,Incheon #3,14521282
844,112463,Dubai #2,14516529
845,103862,Chinju #1,14472720
846,131728,Ambato #1,14466458
847,89375,Rzeszów #3,14449341
848,102159,Tunis #1,14426699
849,88840,Liège #2,14392446
850,140948,Ica #2,14387846
851,89371,Katowice #3,14384220
852,120220,Quảng Ngãi #7,14377997
853,92424,Genève #1,14377429
854,85275,Toruń #2,14371227
855,109708,Orlando #6,14366241
856,121244,Qui Nhon #17,14358708
857,89351,Charleroi #2,14342567
858,87816,Eindhoven #4,14325111
859,154288,Artigas #1,14315395
860,105057,Phoenix #1,14290733
861,88863,Rzeszów #1,14272879
862,93453,Milan #1,14267431
863,87298,Southend-on-Sea #3,14243721
864,87341,Chernihiv #2,14193823
865,82806,Novosibirsk #69,14182059
866,109707,Tampa #2,14179853
867,157361,Minas #3,14163062
868,123801,Vũng Tàu #2,14160911
869,104383,Okayama #2,14150829
870,89880,Brno #5,14138756
871,93266,Portland #1,14137247
872,96923,Boston #7,14120370
873,101583,Ponta Delgada #727,14118312
874,101159,Karabağlar #3,14095247
875,88858,Ostrava #1,14094609
876,148636,Antofagasta #62,14094078
877,145060,Sucre #7,14092129
878,81660,Edinburgh #2,14091000
879,86274,Ipswich #3,14081844
880,174763,Stanley #284,14080465
881,102194,Adana #4,14073407
882,97013,Braga #2,14069786
883,97600,Tbilisi #1,14066401
884,114604,Kaohsiung #6,14065405
885,120964,Tegucigalpa #5,14047588
886,140489,Salvador #1,14014627
887,97524,Braga #3,14006672
888,154295,Porto Alegre #4,14006362
889,107844,Basrah #3,14005805
890,81273,Tomsk #21,14002139
891,88349,Kraków #2,13994813
892,93455,Brescia #2,13992022
893,122519,Santa Marta #11,13989673
894,153243,Coquimbo #142,13987985
895,122779,Ðà Lạt #1,13956917
896,83197,Preston #1,13953788
897,84736,Kingston upon Hull #31,13953704
898,107640,Houston #2,13944954
899,102662,El Achir #1,13935918
900,87329,Lublin #7,13919586
901,97943,Yonkers #2,13890192
902,98549,Porto #6,13880730
903,105205,Casablanca #8,13880381
904,86301,Łódź #3,13862702
905,76067,Helsinki #6,13862096
906,94474,Turin #6,13860633
907,87807,Southampton #3,13842995
908,143523,Sacaba #2,13840182
909,100436,Sacramento #4,13819368
910,77083,Stockholm #7,13796245
911,83706,Douglas #1,13795112
912,82194,Copenhagen #3,13789379
913,98966,Philadelphia #3,13788564
914,90432,Volgograd #17,13777360
915,87325,Łódź #10,13773061
916,115650,Uruma #113,13764282
917,166052,Rawson #16,13758485
918,132750,Guayaquil #3,13753610
919,104375,Busan #3,13736364
920,156825,Valparaíso #61,13720164
921,76587,Saint Petersburg #21,13712146
922,77113,Vologda #34,13666504
923,162458,Temuco #18,13659860
924,88876,Kyiv #10,13626178
925,130194,Pasto #4,13621705
926,87303,Antwerpen #2,13615234
927,150313,Pretoria #2,13593713
928,108937,Tinsukia #13,13590254
929,150190,Asunción #10,13582385
930,99143,Baku #12,13577708
931,86421,Irkutsk #23,13566951
932,84807,Samara #6,13529250
933,137121,Malang #2,13522793
934,86306,Brest #4,13513493
935,90387,Linz #1,13511692
936,80716,Izhevsk #13,13496791
937,88351,Radom #5,13495854
938,92430,Bellinzona #2,13485797
939,116161,Uruma #116,13461776
940,90364,Saint Helier #5,13458338
941,107763,Agadir #21,13428697
942,142496,Oruro #1,13417506
943,83198,Newcastle upon Tyne #8,13410544
944,88855,Hradec Králové #1,13388328
945,113803,Havana #9,13387791
946,89904,Kremenchuk #1,13385531
947,89881,Brno #6,13380990
948,85817,Lipetsk #5,13377726
949,98401,Salt Lake City #33,13361737
950,101774,Zhangye #33,13361676
951,102493,Las Vegas #2,13348273
952,84757,Szczecin #12,13339425
953,119193,Huế #6,13338807
954,92939,Fribourg #1,13329693
955,130961,Pekanbaru #6,13327088
956,99986,Arlington #3,13288093
957,120208,Saraburi #1,13284675
958,104391,Yokosuka #1,13271985
959,91402,Basel #1,13270669
960,140434,Callao #10,13265114
961,123290,Phan Thiết #2,13254385
962,87858,Sumy #5,13253642
963,121777,Legaspi #38,13239383
964,83751,Minsk #6,13230419
965,124565,Montería #6,13207240
966,100646,İzmir #2,13202694
967,121756,Nha Trang #1,13195999
968,88372,Kharkiv #2,13194127
969,123015,Liberia #3,13187727
970,144027,Tacna #5,13184785
971,103353,Ulsan #2,13183027
972,157874,Maldonado #1,13168584
973,126104,Barrancabermeja #4,13167765
974,87323,Łódź #8,13149618
975,106409,Nanjing #3,13147123
976,120452,Tegucigalpa #3,13132687
977,96546,Sofia #3,13131824
978,90899,Salzburg #1,13102164
979,102340,Toyama #3,13098428
980,131215,Santo Domingo de los Colorados #4,13095713
981,82710,Koszalin #2,13094826
982,129171,Popayán #1,13094428
983,102666,Constantine #3,13093569
984,136088,Depok #1,13089829
985,107639,College Station #3,13078106
986,103872,Himeji #2,13069275
987,123042,Petare #1,13060873
988,136604,Cilacap #2,13056593
989,149679,Asunción #8,13049168
990,89377,Lviv #11,13039115
991,85281,Białystok #6,13038685
992,133263,Cuenca #2,13033134
993,93845,Ottawa #1,13010534
994,95888,Toronto #4,13008765
995,123291,Phan Thiết #3,13005136
996,156313,Valparaíso #54,12997624
997,101299,Haeju #1,12982866
998,102188,Antalya #5,12977030
999,124312,Sóc Trăng #2,12969659
1000,103860,Masan #2,12966524
1001,108418,Lhasa #98,12955356
1002,120209,Nakhon Ratchasima #3,12951991
1003,87852,Kyiv #5,12942570
1004,92428,Bern #2,12937006
1005,76570,Stockholm #3,12934915
1006,90917,Chernivtsi #5,12933941
1007,104374,Suncheon #1,12923624
1008,86783,Reading #1,12917732
1009,162070,Cape Town #472,12896967
1010,104584,Atlanta #1,12894025
1011,86807,Zielona Góra #2,12878210
1012,147614,Calama #12,12868729
1013,91731,Tacoma #1,12852904
1014,158895,Montevideo #6,12848783
1015,161945,Temuco #13,12846404
1016,114082,Guangzhou #4,12831928
1017,102328,Pohang #2,12829469
1018,98037,Porto #4,12824563
1019,86300,Łódź #2,12824266
1020,91420,Budapest #4,12814672
1021,114720,Honolulu #2039,12806898
1022,83196,Edinburgh #8,12801966
1023,111432,Dammam #6,12796441
1024,93450,Genève #8,12795875
1025,103677,Oujda #3,12784460
1026,94493,Belgrade #3,12770910
1027,88875,Kyiv #9,12770327
1028,38083,Ilulissat #2214,12766456
1029,96411,Boston #3,12765805
1030,119426,Puerto Barrios #2,12763458
1031,82195,Copenhagen #4,12759758
1032,103363,Gifu #1,12749831
1033,86304,Lublin #1,12681285
1034,106289,Tel Aviv #1,12660216
1035,86271,Leicester #2,12652785
1036,101303,Wŏnju #1,12646052
1037,102839,Daegu #1,12635484
1038,107315,Hebron #1,12627256
1039,104893,Matsuyama #1,12616577
1040,87809,Brighton #2,12613828
1041,93336,Montréal #1,12594588
1042,158893,Merlo #10,12587262
1043,99627,Eskişehir #4,12584652
1044,117412,Saint Croix #1,12583451
1045,102853,Nagano #2,12576735
1046,126102,Medellín #8,12570840
1047,118402,Belmopan #1,12568773
1048,127129,Tunja #4,12555547
1049,83707,Blackpool #2,12545500
1050,96900,Chicago #4,12536460
1051,102151,Béjaïa #6,12531805
1052,84747,Groningen #20,12485171
1053,104392,Yokosuka #2,12481811
1054,89396,Kharkiv #7,12469297
1055,84763,Gdańsk #7,12465930
1056,88839,Charleroi #1,12463138
1057,174764,Stanley #285,12447167
1058,89893,Chernivtsi #1,12438705
1059,86806,Zielona Góra #1,12433651
1060,98617,Trabzon #6,12407952
1061,84728,Dublin #3,12401165
1062,89379,Lviv #13,12396956
1063,148128,Calama #16,12392595
1064,98601,Bursa #1,12378486
1065,84220,Preston #3,12375645
1066,104755,Beirut #5,12374390
1067,133265,Cuenca #4,12370816
1068,87319,Wrocław #3,12369991
1069,93847,Montréal #2,12369765
1070,86810,Łódź #4,12360065
1071,114092,Kaohsiung #3,12356743
1072,120750,Lucena #1,12356317
1073,91921,Innsbruck #3,12345256
1074,137118,Depok #5,12338999
1075,103877,Shizuoka #1,12331901
1076,158364,Rancagua #4,12329638
1077,107939,Wuhan #3,12319286
1078,95375,Toronto #1,12311771
1079,103350,Daejeon #3,12299698
1080,143916,Papeete #92,12283771
1081,83227,Gdańsk #1,12273894
1082,143002,Arequipa #13,12268868
1083,91351,Ponta Delgada #171,12267725
1084,102718,Mosul #4,12266776
1085,90931,Dnipro #5,12263539
1086,153244,La Serena #5,12249689
1087,124823,Vĩnh Châu #1,12233766
1088,92315,Québec #6,12215294
1089,155291,Viña del Mar #2,12213976
1090,38084,Ilulissat #2215,12211389
1091,152739,Catamarca #3,12202182
1092,87837,Łódź #13,12201961
1093,95613,Ürümqi #16,12199472
1094,90902,Linz #7,12182231
1095,123796,Phu Quoc #2,12173955
1096,125588,Medellín #2,12167813
1097,86785,Southend-on-Sea #1,12165745
1098,102836,Gunsan #3,12160010
1099,157850,Talca #2,12160006
1100,85768,Amsterdam #2,12153488
1101,102343,Utsunomiya #1,12152323
1102,88353,Lviv #3,12145276
1103,105791,Karbala #2,12140162
1104,87318,Zielona Góra #3,12137273
1105,90425,Luhansk #10,12128403
1106,86813,Łódź #7,12126010
1107,175775,Río Gallegos #73,12115370
1108,87646,Calgary #39,12112520
1109,119212,Tarlac City #8,12104513
1110,123541,Cartagena #12,12102589
1111,136602,Tasikmalaya #1,12102227
1112,80635,Glasgow #28,12102015
1113,90900,Linz #5,12098975
1114,101691,Batman #3,12098300
1115,104291,Kabul #2,12097502
1116,111951,Dubai #1,12085586
1117,103369,Katsuta #1,12082162
1118,84770,Hrodna #4,12077694
1119,110409,Dammam #2,12073739
1120,90937,Luhansk #13,12072850
1121,80162,Riga #2,12052912
1122,98106,Rize #1,12037811
1123,159385,Talcahuano #468,12021118
1124,94994,Rimini #2,12021021
1125,95006,Belgrade #8,12008190
1126,124571,Mérida #2,12008008
1127,120748,Pasay #1,12004239
1128,77080,Västerås #5,11985425
1129,118168,Kỳ Anh #6,11979834
1130,101821,Matsue #9,11977495
1131,97042,Rome #1,11949430
1132,100276,Pyongyang #2,11945578
1133,120730,Kon Tum #3,11932299
1134,90419,Dnipro #3,11931382
1135,117142,Nghi Sơn #3,11928030
1136,85769,Apeldoorn #1,11916488
1137,112953,Madinah #11,11913857
1138,91411,Salzburg #2,11911541
1139,142492,Arequipa #9,11906831
1140,90400,Uzhhorod #1,11887340
1141,88841,Diekirch #1,11884071
1142,92936,Genève #3,11882184
1143,89681,Vancouver #214,11873088
1144,86272,Milton Keynes #1,11872207
1145,95504,Florence #1,11864943
1146,136607,Surakarta #1,11861983
1147,103347,Mokpo #2,11860956
1148,86786,Southend-on-Sea #2,11860270
1149,139409,Callao #1,11845339
1150,144029,Tacna #7,11827362
1151,84257,Hrodna #1,11823304
1152,139926,Huancayo #16,11795984
1153,102709,Aleppo #1,11793948
1154,130706,Ibarra #3,11779386
1155,124555,David #3,11764208
1156,102852,Toyama #4,11754606
1157,121715,Chennai #1,11744548
1158,137122,Situbondo #7,11740038
1159,137874,Huaraz #2,11733835
1160,156845,José C. Paz #2,11732582
1161,118682,Huế #4,11727294
1162,102660,Blida #1,11719156
1163,114580,Lào Cai #1,11718249
1164,106435,Ise #4,11701299
1165,121262,Lucena #3,11693137
1166,89863,Charleroi #3,11691910
1167,122276,Puerto Princesa #6,11684505
1168,139921,Callao #4,11679532
1169,120720,Don Mueang City #1,11675258
1170,126617,Yopal #1,11673867
1171,80675,Riga #4,11630310
1172,134798,Piura #4,11621812
1173,128147,Cali #1,11617839
1174,104891,Kitakyushu #1,11616045
1175,99120,Çankaya #1,11600833
1176,124042,Limón #10,11595387
1177,136608,Surabaya #14,11588565
1178,119939,San Pedro Sula #2,11587528
1179,117653,Yên Vinh #2,11580159
1180,102661,Blida #2,11572315
1181,89352,Namur #1,11564679
1182,100809,Sendai #2,11552902
1183,117096,Mumbai #4,11535626
1184,91931,Budapest #5,11525556
1185,90417,Kryvyy Rih #3,11517907
1186,102203,Al Ḩasakah #3,11517685
1187,168609,Comodoro Rivadavia #38,11512203
1188,102327,Chungju #1,11507646
1189,89381,Ternopil #1,11502976
1190,105267,Sidon #1,11495142
1191,157144,Sydney #15,11490832
1192,89886,Prešov #1,11478424
1193,98084,Kardzhali #1,11477026
1194,156329,Rosario #5,11476964
1195,118665,Yangon #3,11475822
1196,174766,Stanley #287,11455375
1197,133776,Loja #1,11448924
1198,103676,Al Hoceïma #3,11436344
1199,90388,Linz #2,11418848
1200,114594,Zhongshan #2,11411766
1201,89359,Würzburg #2,11399434
1202,87339,Kyiv #1,11384965
1203,131214,Santo Domingo de los Colorados #3,11377363
1204,96109,Almaty #5,11375188
1205,153891,Kimberley #29,11369615
1206,93981,Belgrade #1,11357424
1207,154798,Concordia #6,11356207
1208,100133,Mytilene #1,11348923
1209,151203,San Miguel de Tucumán #16,11348013
1210,89873,Regensburg #3,11345211
1211,87301,Gent #1,11315926
1212,99107,Karyes #1,11309886
1213,85676,Miquelon #54,11307528
1214,85282,Hrodna #6,11306761
1215,91446,Donetsk #4,11305121
1216,89378,Lviv #12,11304688
1217,88866,Lviv #8,11299818
1218,75556,Helsinki #3,11284213
1219,96718,Kushiro #82,11278914
1220,87810,Hastings #1,11237298
1221,114091,Kaohsiung #2,11232696
1222,94472,Grenoble #1,11230464
1223,102133,Faro #3,11226804
1224,96713,Sapporo #4,11226270
1225,155302,Córdoba #26,11211547
1226,111530,Putian #2,11204123
1227,88316,Exeter #1,11202773
1228,157143,Sydney #14,11195562
1229,82207,Klaipėda #4,11170840
1230,96543,Pristina #3,11170661
1231,116163,Uruma #118,11170461
1232,137117,Depok #4,11165709
1233,155307,Paraná #3,11160859
1234,105717,El Jadida #12,11142176
1235,89883,Žilina #2,11140962
1236,85772,Bremen #4,11129942
1237,85258,Groningen #22,11125672
1238,119428,La Ceiba #4,11091203
1239,91954,Zaporizhzhya #4,11089564
1240,86803,Dresden #1,11088068
1241,154793,Santa Fe #12,11082891
1242,100808,Sendai #1,11082700
1243,104390,Shizuoka #4,11067677
1244,88950,Ust-Kamenogorsk #15,11067174
1245,74075,Tyumen #7,11063448
1246,94512,Sevastopol #3,11051674
1247,88319,Southampton #5,11049456
1248,123046,Cumaná #3,11046475
1249,86269,Dudley #1,11024901
1250,98581,Naples #5,11022155
1251,85255,Haarlem #15,11021402
1252,89390,Cherkasy #8,11007308
1253,156069,Perth #683,11006317
1254,101830,Niigata #20,11005466
1255,158386,Maldonado #3,10999601
1256,168608,Comodoro Rivadavia #37,10994538
1257,92439,Graz #7,10993108
1258,100132,Athens #3,10992118
1259,96618,Bishkek #30,10980312
1260,150312,Pretoria #1,10970007
1261,105411,Ise #2,10959621
1262,102840,Daegu #2,10957316
1263,85248,Peterborough #1,10952932
1264,101815,Wŏnju #3,10945394
1265,80127,Aberdeen #102,10936563
1266,87294,Southampton #1,10931125
1267,175788,Stanley #332,10923874
1268,120450,Apopa #1,10918738
1269,113068,Taichung #2,10906168
1270,89387,Bila Tserkva #1,10894330
1271,159920,Montevideo #12,10881770
1272,103678,Oujda #4,10878349
1273,102835,Gunsan #2,10875421
1274,85244,Liverpool #2,10855133
1275,155310,Concordia #8,10851755
1276,144040,Santa Cruz de la Sierra #26,10843412
1277,87806,Southampton #2,10841799
1278,101167,Konya #7,10839270
1279,133262,Machala #1,10837954
1280,89342,Saint Helier #2,10832882
1281,103865,Busan #2,10832299
1282,102330,Pohang #4,10827133
1283,92458,Chisinau #4,10812128
1284,121989,Managua #3,10811100
1285,89890,Lviv #16,10810053
1286,103168,Oran #8,10792631
1287,103858,Mokpo #4,10772734
1288,109874,Tabuk #16,10756511
1289,85775,Hannover #1,10756177
1290,90374,Marne La Vallée #6,10755941
1291,87340,Kyiv #2,10740662
1292,88341,Prague #2,10736145
1293,107332,Basrah #1,10728788
1294,100790,Wŏnsan #2,10720270
1295,123031,Santa Marta #13,10720144
1296,89902,Cherkasy #11,10719931
1297,103346,Mokpo #1,10716755
1298,163495,Viedma #10,10715587
1299,99651,Ağdam #2,10714056
1300,87213,Miquelon #70,10706807
1301,129683,Pasto #3,10706015
1302,90375,Charleroi #4,10696325
1303,102205,Dihok #3,10694524
1304,102199,Gaziantep #6,10661659
1305,90393,Bratislava #1,10646228
1306,125594,San Cristóbal #1,10637886
1307,103728,Nicosia #2,10636919
1308,128150,Ibagué #5,10625928
1309,101170,Niğde #1,10616816
1310,92429,Bellinzona #1,10612292
1311,101811,Ch’ŏngdan-ŭp #1,10606375
1312,95887,Toronto #3,10600721
1313,140952,Ayacucho #6,10598827
1314,89364,Prague #7,10596545
1315,91419,Budapest #3,10596079
1316,90392,Vienna #2,10595650
1317,85767,Amsterdam #1,10591030
1318,96514,Sant Julià de Lòria #1,10588076
1319,86382,Pavlodar #42,10585183
1320,75552,Turku #6,10573130
1321,107436,Suzhou #9,10568684
1322,116333,Colima #1,10568001
1323,158892,Merlo #9,10566498
1324,126615,Barrancabermeja #5,10552157
1325,124062,Acarigua #1,10549707
1326,108440,Chongqing #2,10548942
1327,106858,Lahore #1,10538764
1328,101816,Donghae City #9,10533657
1329,123825,Cebu City #6,10530919
1330,75557,Helsinki #4,10523893
1331,107307,Alexandria #16,10507050
1332,81167,Århus #3,10506073
1333,101155,Athens #10,10505669
1334,123530,Limón #7,10486698
1335,93982,Belgrade #2,10481637
1336,117410,San Juan #26,10478708
1337,117140,Muang Phônsavan #2,10478531
1338,84263,Minsk #9,10471229
1339,93461,Ljubljana #2,10464559
1340,84575,Edmonton #174,10447723
1341,104377,Busan #5,10430562
1342,161230,Melbourne #16,10409163
1343,74021,Lahti #2,10404613
1344,104769,Kelar #3,10399782
1345,129685,Florencia #1,10398371
1346,114083,Shenzhen #1,10398305
1347,138388,Huánuco #5,10391383
1348,95886,Hamilton #1,10389497
1349,88342,Prague #3,10385929
1350,144545,Oruro #10,10384151
1351,132240,Riobamba #1,10373734
1352,132752,Cuenca #1,10366407
1353,95561,Shevchenko #12,10366139
1354,104376,Busan #4,10362590
1355,84218,Douglas #2,10359101
1356,110920,Dammam #4,10355115
1357,202268,Waitangi #4160,10351656
1358,94491,Tuzla #1,10349530
1359,92940,Novara #1,10346770
1360,152027,Brisbane #6,10338502
1361,85257,Groningen #21,10322113
1362,74018,Tampere #13,10316392
1363,88338,Halle (Saale) #9,10300875
1364,83237,Vilnius #6,10284786
1365,97055,Skopje #1,10283512
1366,106924,Suzhou #7,10280548
1367,121234,Chanthaburi #1,10280237
1368,92933,Clermont-Ferrand #5,10279582
1369,101817,Donghae City #10,10273570
1370,112556,Taichung #1,10272944
1371,86790,Rotterdam #2,10259918
1372,154800,Rivera #4,10257134
1373,108869,Al Aḩmadī #2,10255580
1374,132241,Riobamba #2,10254644
1375,107438,Shanghai #9,10238848
1376,161742,Melbourne #22,10229369
1377,121744,Si Racha #2,10201592
1378,69815,Nuuk #87,10189283
1379,100659,Kayseri #7,10179362
1380,88854,Prague #6,10158102
1381,79121,Göteborg #10,10154827
1382,160719,Melbourne #11,10153605
1383,143009,Oruro #4,10139566
1384,150192,Caacupé #2,10117502
1385,126612,Manizales #1,10101950
1386,91926,Graz #4,10101905
1387,94993,Bologna #4,10097145
1388,79163,Kostroma #11,10094075
1389,98105,Trabzon #4,10086942
1390,85882,Biysk #5,10072151
1391,92425,Genève #2,10066324
1392,158167,Wollongong #1,10064714
1393,156847,Mercedes #2,10061570
1394,77091,Tallinn #3,10060890
1395,125080,Bucaramanga #1,10060831
1396,86827,Homyel' #19,10041898
1397,98088,Çorlu #4,10031766
1398,91415,Vienna #5,10024814
